%Time (sec)	TC 0 - Near Chiller	TC 1	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7 	TC 8 - Near Heater						6/4/2020	1:08 PM
1150.0	16.3	19.4	20.6	21.9	23.1	24.4	25.7	27.0	28.2
1160.0	16.3	19.4	20.6	21.9	23.1	24.5	25.8	27.0	28.3
1170.0	16.3	19.4	20.7	21.9	23.1	24.5	25.8	27.1	28.3
1180.0	16.3	19.5	20.7	22.0	23.2	24.6	25.8	27.1	28.4
1190.0	16.3	19.5	20.7	22.0	23.2	24.6	25.9	27.2	28.4
1200.0	16.3	19.5	20.7	22.0	23.3	24.6	25.9	27.2	28.5
1210.0	16.3	19.5	20.7	22.0	23.3	24.7	26.0	27.3	28.5
1220.0	16.2	19.5	20.8	22.1	23.3	24.7	26.0	27.3	28.5
1230.0	16.3	19.5	20.8	22.1	23.3	24.7	26.0	27.3	28.6
1240.0	16.2	19.5	20.8	22.1	23.4	24.8	26.1	27.4	28.7
1250.0	16.2	19.5	20.8	22.1	23.4	24.8	26.1	27.4	28.7
1260.0	16.2	19.6	20.8	22.2	23.4	24.8	26.2	27.5	28.7
1270.0	16.2	19.6	20.8	22.2	23.4	24.9	26.2	27.5	28.8
1280.0	16.2	19.6	20.8	22.2	23.5	24.9	26.2	27.5	28.8
1290.0	16.2	19.6	20.9	22.2	23.5	24.9	26.2	27.6	28.8
1300.0	16.2	19.6	20.9	22.2	23.5	24.9	26.3	27.6	28.9
1310.0	16.2	19.6	20.9	22.2	23.5	25.0	26.3	27.6	28.9
1320.0	16.2	19.6	20.9	22.3	23.6	25.0	26.3	27.7	29.0
1330.0	16.2	19.6	20.9	22.3	23.6	25.0	26.4	27.7	29.0
1340.0	16.2	19.6	20.9	22.3	23.6	25.0	26.4	27.7	29.0
1350.0	16.2	19.6	20.9	22.3	23.6	25.1	26.4	27.8	29.1
1360.0	16.2	19.7	20.9	22.3	23.6	25.1	26.4	27.8	29.1
1370.0	16.2	19.7	21.0	22.4	23.7	25.1	26.5	27.8	29.1
1380.0	16.2	19.7	21.0	22.4	23.7	25.1	26.5	27.9	29.2
1390.0	16.2	19.7	21.0	22.4	23.7	25.2	26.5	27.9	29.2
1400.0	16.2	19.7	21.0	22.4	23.7	25.2	26.5	27.9	29.2
1410.0	16.2	19.7	21.0	22.4	23.7	25.2	26.6	27.9	29.3
1420.0	16.2	19.7	21.0	22.4	23.8	25.2	26.6	28.0	29.3
1430.0	16.2	19.7	21.1	22.5	23.8	25.2	26.6	28.0	29.3
1440.0	16.2	19.7	21.1	22.5	23.8	25.3	26.6	28.0	29.3
1450.0	16.2	19.8	21.1	22.5	23.8	25.3	26.7	28.0	29.4
1460.0	16.2	19.8	21.1	22.5	23.8	25.3	26.7	28.1	29.4
1470.0	16.2	19.8	21.1	22.5	23.8	25.3	26.7	28.1	29.4
1480.0	16.2	19.8	21.1	22.5	23.9	25.4	26.7	28.1	29.5
1490.0	16.2	19.8	21.1	22.5	23.9	25.4	26.7	28.1	29.5
1500.0	16.3	19.8	21.1	22.6	23.9	25.4	26.8	28.2	29.5
1510.0	16.3	19.8	21.2	22.6	23.9	25.4	26.8	28.2	29.5
1520.0	16.3	19.9	21.2	22.6	23.9	25.4	26.8	28.2	29.6
1530.0	16.3	19.9	21.2	22.6	24.0	25.5	26.8	28.2	29.6
1540.0	16.3	19.9	21.2	22.6	24.0	25.5	26.9	28.3	29.6
1550.0	16.3	19.9	21.2	22.7	24.0	25.5	26.9	28.3	29.6
1560.0	16.3	19.9	21.3	22.7	24.0	25.5	26.9	28.3	29.7
1570.0	16.3	19.9	21.3	22.7	24.0	25.5	26.9	28.3	29.7
1580.0	16.3	19.9	21.3	22.7	24.1	25.6	26.9	28.4	29.7
1590.0	16.4	20.0	21.3	22.7	24.1	25.6	27.0	28.4	29.7
1600.0	16.4	20.0	21.3	22.7	24.1	25.6	27.0	28.4	29.8
1610.0	16.4	20.0	21.3	22.8	24.1	25.6	27.0	28.4	29.8
1620.0	16.4	20.0	21.3	22.8	24.1	25.6	27.0	28.4	29.8
1630.0	16.4	20.0	21.4	22.8	24.2	25.7	27.1	28.5	29.8
1640.0	16.5	20.0	21.4	22.8	24.2	25.7	27.1	28.5	29.9
1650.0	16.4	20.0	21.4	22.8	24.2	25.7	27.1	28.5	29.9
1660.0	16.5	20.1	21.4	22.9	24.2	25.7	27.1	28.5	29.9
1670.0	16.5	20.1	21.4	22.9	24.2	25.8	27.1	28.6	29.9
1680.0	16.5	20.1	21.5	22.9	24.2	25.8	27.2	28.6	30.0
1690.0	16.5	20.1	21.5	22.9	24.3	25.8	27.2	28.6	30.0
1700.0	16.5	20.1	21.5	22.9	24.3	25.8	27.2	28.6	30.0
1710.0	16.5	20.1	21.5	22.9	24.3	25.8	27.2	28.6	30.0
1720.0	16.5	20.2	21.5	23.0	24.3	25.8	27.3	28.7	30.0
1730.0	16.5	20.2	21.5	23.0	24.3	25.9	27.3	28.7	30.1
1740.0	16.5	20.2	21.6	23.0	24.4	25.9	27.3	28.7	30.1
1750.0	16.5	20.2	21.6	23.0	24.4	25.9	27.3	28.7	30.1
1760.0	16.5	20.2	21.6	23.0	24.4	25.9	27.3	28.7	30.1
1770.0	16.5	20.2	21.6	23.0	24.4	25.9	27.3	28.8	30.1
1780.0	16.5	20.2	21.6	23.1	24.4	25.9	27.4	28.8	30.2
1790.0	16.5	20.2	21.6	23.1	24.4	26.0	27.4	28.8	30.2
1800.0	16.4	20.2	21.6	23.1	24.4	26.0	27.4	28.8	30.2
1810.0	16.4	20.2	21.6	23.1	24.4	26.0	27.4	28.8	30.2
1820.0	16.4	20.2	21.6	23.1	24.5	26.0	27.4	28.9	30.2
1830.0	16.4	20.2	21.6	23.1	24.5	26.0	27.4	28.9	30.3
1840.0	16.4	20.2	21.6	23.1	24.5	26.0	27.5	28.9	30.3
1850.0	16.4	20.2	21.6	23.1	24.5	26.0	27.5	28.9	30.3
1860.0	16.4	20.2	21.6	23.1	24.5	26.0	27.5	28.9	30.3
1870.0	16.4	20.2	21.6	23.1	24.5	26.1	27.5	28.9	30.3
1880.0	16.4	20.2	21.6	23.1	24.5	26.1	27.5	28.9	30.3
1890.0	16.4	20.2	21.6	23.1	24.5	26.1	27.5	29.0	30.4
1900.0	16.4	20.2	21.6	23.1	24.5	26.1	27.5	29.0	30.4
1910.0	16.4	20.2	21.6	23.1	24.5	26.1	27.5	29.0	30.4
1920.0	16.3	20.2	21.6	23.1	24.6	26.1	27.5	29.0	30.4
1930.0	16.3	20.2	21.6	23.1	24.6	26.1	27.6	29.0	30.4
1940.0	16.3	20.2	21.6	23.1	24.6	26.1	27.6	29.0	30.4
1950.0	16.3	20.2	21.6	23.1	24.6	26.1	27.6	29.0	30.4
1960.0	16.3	20.2	21.6	23.2	24.6	26.1	27.6	29.0	30.5
1970.0	16.3	20.2	21.6	23.1	24.6	26.1	27.6	29.0	30.5
1980.0	16.3	20.2	21.6	23.2	24.6	26.1	27.6	29.0	30.5
1990.0	16.3	20.2	21.6	23.2	24.6	26.2	27.6	29.1	30.5
2000.0	16.3	20.2	21.6	23.2	24.6	26.2	27.6	29.1	30.5
2010.0	16.3	20.2	21.6	23.2	24.6	26.2	27.6	29.1	30.5
2020.0	16.3	20.2	21.6	23.2	24.6	26.2	27.6	29.1	30.5
2030.0	16.3	20.2	21.7	23.2	24.6	26.2	27.6	29.1	30.5
2040.0	16.3	20.2	21.7	23.2	24.6	26.2	27.6	29.1	30.5
2050.0	16.3	20.2	21.7	23.2	24.6	26.2	27.7	29.1	30.6
2060.0	16.3	20.2	21.7	23.2	24.6	26.2	27.7	29.1	30.6
2070.0	16.3	20.2	21.7	23.2	24.6	26.2	27.7	29.1	30.6
2080.0	16.3	20.2	21.7	23.2	24.6	26.2	27.7	29.1	30.6
2090.0	16.3	20.3	21.7	23.2	24.6	26.2	27.7	29.2	30.6
2100.0	16.4	20.3	21.7	23.2	24.7	26.2	27.7	29.2	30.6
2110.0	16.4	20.3	21.7	23.2	24.7	26.2	27.7	29.2	30.6
2120.0	16.4	20.3	21.7	23.2	24.7	26.2	27.7	29.2	30.6
2130.0	16.4	20.3	21.7	23.2	24.7	26.2	27.7	29.2	30.6
2140.0	16.4	20.3	21.7	23.2	24.7	26.3	27.7	29.2	30.6
2150.0	16.4	20.3	21.7	23.2	24.7	26.3	27.7	29.2	30.7
2160.0	16.4	20.3	21.7	23.3	24.7	26.3	27.7	29.2	30.7
2170.0	16.4	20.3	21.7	23.3	24.7	26.3	27.8	29.2	30.7
2180.0	16.5	20.3	21.8	23.3	24.7	26.3	27.8	29.2	30.7
2190.0	16.5	20.3	21.8	23.3	24.7	26.3	27.8	29.2	30.7
2200.0	16.5	20.3	21.8	23.3	24.7	26.3	27.8	29.2	30.7
2210.0	16.5	20.3	21.8	23.3	24.7	26.3	27.8	29.3	30.7
2220.0	16.5	20.4	21.8	23.3	24.7	26.3	27.8	29.3	30.7
2230.0	16.5	20.4	21.8	23.3	24.8	26.3	27.8	29.3	30.7
2240.0	16.5	20.4	21.8	23.3	24.8	26.4	27.8	29.3	30.8
2250.0	16.5	20.4	21.8	23.3	24.8	26.4	27.8	29.3	30.8
2260.0	16.5	20.4	21.8	23.4	24.8	26.4	27.8	29.3	30.8
2270.0	16.5	20.4	21.8	23.4	24.8	26.4	27.8	29.3	30.8
2280.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.3	30.8
2290.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.3	30.8
2300.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.3	30.8
2310.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.4	30.8
2320.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.3	30.8
2330.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.4	30.8
2340.0	16.5	20.4	21.9	23.4	24.8	26.4	27.9	29.4	30.8
2350.0	16.5	20.4	21.9	23.4	24.9	26.4	27.9	29.4	30.8
2360.0	16.5	20.5	21.9	23.4	24.9	26.5	27.9	29.4	30.9
2370.0	16.4	20.5	21.9	23.4	24.9	26.5	27.9	29.4	30.9
2380.0	16.5	20.4	21.9	23.4	24.9	26.5	27.9	29.4	30.9
2390.0	16.4	20.4	21.9	23.4	24.9	26.5	27.9	29.4	30.9
2400.0	16.4	20.4	21.9	23.4	24.9	26.5	27.9	29.4	30.9
2410.0	16.4	20.4	21.9	23.4	24.9	26.5	27.9	29.4	30.9
2420.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.4	30.9
2430.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.4	30.9
2440.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.4	30.9
2450.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.5	30.9
2460.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.5	30.9
2470.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.5	30.9
2480.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.5	30.9
2490.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.5	30.9
2500.0	16.4	20.4	21.9	23.4	24.9	26.5	28.0	29.5	31.0
2510.0	16.3	20.4	21.9	23.4	24.9	26.5	28.0	29.5	31.0
2520.0	16.3	20.4	21.9	23.4	24.9	26.5	28.0	29.5	31.0
2530.0	16.3	20.4	21.9	23.5	24.9	26.5	28.0	29.5	31.0
2540.0	16.3	20.4	21.9	23.4	24.9	26.5	28.0	29.5	31.0
2550.0	16.3	20.4	21.9	23.4	24.9	26.5	28.0	29.5	31.0
2560.0	16.2	20.4	21.9	23.4	24.9	26.5	28.0	29.5	31.0
2570.0	16.2	20.4	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2580.0	16.2	20.4	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2590.0	16.2	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2600.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2610.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2620.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2630.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2640.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2650.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2660.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2670.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2680.0	16.1	20.3	21.8	23.4	24.9	26.5	28.0	29.5	31.0
2690.0	16.1	20.3	21.8	23.4	24.8	26.5	28.0	29.5	31.0
2700.0	16.1	20.3	21.8	23.4	24.8	26.5	28.0	29.5	31.0
2710.0	16.1	20.3	21.7	23.3	24.8	26.5	28.0	29.5	31.0
2720.0	16.0	20.2	21.7	23.3	24.8	26.5	28.0	29.5	31.0
2730.0	16.0	20.2	21.7	23.3	24.8	26.5	28.0	29.5	31.0
2740.0	16.0	20.2	21.7	23.3	24.8	26.5	28.0	29.5	31.0
2750.0	16.0	20.2	21.7	23.3	24.8	26.4	28.0	29.5	31.0
2760.0	16.0	20.2	21.7	23.3	24.8	26.5	28.0	29.5	31.0
2770.0	16.0	20.2	21.7	23.3	24.8	26.4	28.0	29.5	31.0
2780.0	15.9	20.2	21.7	23.3	24.8	26.5	28.0	29.5	31.0
2790.0	15.9	20.2	21.7	23.3	24.8	26.4	28.0	29.5	31.0
2800.0	15.9	20.2	21.7	23.3	24.8	26.4	28.0	29.5	31.0
2810.0	15.9	20.2	21.7	23.3	24.8	26.4	28.0	29.5	31.0
2820.0	15.9	20.2	21.7	23.3	24.8	26.4	27.9	29.5	31.0
2830.0	15.9	20.1	21.6	23.3	24.8	26.4	27.9	29.5	31.0
2840.0	15.9	20.1	21.6	23.3	24.8	26.4	27.9	29.5	31.0
2850.0	15.9	20.1	21.6	23.3	24.8	26.4	27.9	29.5	31.0
2860.0	15.9	20.1	21.6	23.2	24.8	26.4	27.9	29.5	31.0
2870.0	15.8	20.1	21.6	23.2	24.7	26.4	27.9	29.5	31.0
2880.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2890.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2900.0	15.8	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2910.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2920.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2930.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2940.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2950.0	15.9	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2960.0	15.8	20.1	21.6	23.2	24.7	26.4	27.9	29.4	31.0
2970.0	15.8	20.1	21.6	23.2	24.7	26.3	27.9	29.4	30.9
2980.0	15.8	20.1	21.6	23.2	24.7	26.3	27.9	29.4	30.9
2990.0	15.8	20.1	21.6	23.2	24.7	26.3	27.9	29.4	30.9
3000.0	15.8	20.1	21.6	23.2	24.7	26.3	27.9	29.4	30.9
3010.0	15.8	20.1	21.6	23.2	24.7	26.3	27.9	29.4	30.9
3020.0	15.8	20.0	21.5	23.2	24.7	26.3	27.9	29.4	30.9
3030.0	15.8	20.0	21.5	23.2	24.7	26.3	27.9	29.4	30.9
3040.0	15.8	20.0	21.5	23.2	24.7	26.3	27.9	29.4	30.9
3050.0	15.8	20.0	21.5	23.2	24.7	26.3	27.9	29.4	30.9
3060.0	15.7	20.0	21.5	23.2	24.7	26.3	27.9	29.4	30.9
3070.0	15.8	20.0	21.5	23.2	24.7	26.3	27.9	29.4	30.9
3080.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.4	30.9
3090.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.4	30.9
3100.0	15.8	20.0	21.5	23.2	24.6	26.3	27.8	29.4	30.9
3110.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.4	30.9
3120.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.4	30.9
3130.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3140.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.4	30.9
3150.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3160.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3170.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.4	30.9
3180.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3190.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3200.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3210.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3220.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3230.0	15.9	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3240.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3250.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3260.0	15.9	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3270.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3280.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3290.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3300.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3310.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3320.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3330.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3340.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3350.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3360.0	15.8	20.0	21.5	23.1	24.6	26.2	27.8	29.3	30.9
3370.0	15.8	20.0	21.5	23.1	24.6	26.3	27.8	29.3	30.9
3380.0	15.8	20.0	21.5	23.1	24.6	26.2	27.8	29.3	30.9
